worker_capability_id,worker_id,task_type,skill_level,can_work_solo,is_primary_skill,valid_from,valid_until,is_active,dataset_version,import_batch_id
WC001015,W00508,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001016,W00508,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001017,W00508,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001018,W00509,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001019,W00509,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001020,W00510,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001021,W00510,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001022,W00511,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001023,W00511,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001024,W00512,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001025,W00513,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001026,W00513,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001027,W00514,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001028,W00514,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001029,W00514,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001030,W00515,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001031,W00515,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001032,W00516,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001033,W00516,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001034,W00517,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001035,W00517,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001036,W00518,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001037,W00519,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001038,W00519,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001039,W00520,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001040,W00520,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001041,W00520,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001042,W00521,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001043,W00521,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001044,W00522,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001045,W00522,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001046,W00523,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001047,W00523,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001048,W00524,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001049,W00525,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001050,W00525,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001051,W00526,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001052,W00526,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001053,W00526,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001054,W00527,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001055,W00527,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001056,W00528,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001057,W00528,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001058,W00529,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001059,W00529,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001060,W00530,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001061,W00531,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001062,W00531,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001063,W00532,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001064,W00532,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001065,W00532,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001066,W00533,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001067,W00533,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001068,W00534,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001069,W00534,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001070,W00535,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001071,W00535,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001072,W00536,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001073,W00537,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001074,W00537,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001075,W00538,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001076,W00538,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001077,W00538,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001078,W00539,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001079,W00539,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001080,W00540,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001081,W00540,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001082,W00541,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001083,W00541,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001084,W00542,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001085,W00543,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001086,W00543,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001087,W00544,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001088,W00544,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001089,W00544,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001090,W00545,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001091,W00545,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001092,W00546,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001093,W00546,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001094,W00547,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001095,W00547,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001096,W00548,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001097,W00549,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001098,W00549,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001099,W00550,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001100,W00550,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001101,W00550,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001102,W00551,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001103,W00551,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001104,W00552,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001105,W00552,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001106,W00553,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001107,W00553,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001108,W00554,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001109,W00555,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001110,W00555,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001111,W00556,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001112,W00556,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001113,W00556,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001114,W00557,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001115,W00557,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001116,W00558,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001117,W00558,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001118,W00559,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001119,W00559,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001120,W00560,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001121,W00561,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001122,W00561,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001123,W00562,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001124,W00562,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001125,W00562,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001126,W00563,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001127,W00563,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001128,W00564,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001129,W00564,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001130,W00565,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001131,W00565,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001132,W00566,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001133,W00567,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001134,W00567,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001135,W00568,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001136,W00568,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001137,W00568,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001138,W00569,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001139,W00569,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001140,W00570,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001141,W00570,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001142,W00571,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001143,W00571,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001144,W00572,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001145,W00573,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001146,W00573,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001147,W00574,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001148,W00574,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001149,W00574,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001150,W00575,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001151,W00575,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001152,W00576,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001153,W00576,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001154,W00577,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001155,W00577,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001156,W00578,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001157,W00579,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001158,W00579,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001159,W00580,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001160,W00580,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001161,W00580,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001162,W00581,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001163,W00581,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001164,W00582,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001165,W00582,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001166,W00583,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001167,W00583,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001168,W00584,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001169,W00585,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001170,W00585,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001171,W00586,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001172,W00586,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001173,W00586,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001174,W00587,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001175,W00587,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001176,W00588,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001177,W00588,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001178,W00589,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001179,W00589,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001180,W00590,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001181,W00591,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001182,W00591,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001183,W00592,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001184,W00592,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001185,W00592,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001186,W00593,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001187,W00593,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001188,W00594,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001189,W00594,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001190,W00595,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001191,W00595,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001192,W00596,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001193,W00597,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001194,W00597,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001195,W00598,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001196,W00598,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001197,W00598,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001198,W00599,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001199,W00599,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001200,W00600,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001201,W00600,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001202,W00601,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001203,W00601,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001204,W00602,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001205,W00603,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001206,W00603,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001207,W00604,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001208,W00604,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001209,W00604,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001210,W00605,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001211,W00605,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001212,W00606,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001213,W00606,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001214,W00607,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001215,W00607,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001216,W00608,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001217,W00609,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001218,W00609,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001219,W00610,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001220,W00610,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001221,W00610,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001222,W00611,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001223,W00611,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001224,W00612,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001225,W00612,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001226,W00613,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001227,W00613,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001228,W00614,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001229,W00615,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001230,W00615,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001231,W00616,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001232,W00616,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001233,W00616,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001234,W00617,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001235,W00617,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001236,W00618,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001237,W00618,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001238,W00619,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001239,W00619,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001240,W00620,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001241,W00621,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001242,W00621,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001243,W00622,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001244,W00622,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001245,W00622,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001246,W00623,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001247,W00623,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001248,W00624,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001249,W00624,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001250,W00625,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001251,W00625,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001252,W00626,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001253,W00627,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001254,W00627,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001255,W00628,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001256,W00628,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001257,W00628,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001258,W00629,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001259,W00629,CONTROL,1,0,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001260,W00630,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001261,W00630,CONTROL,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001262,W00631,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001263,W00631,CONTROL,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001264,W00632,SURVEY,3,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001265,W00633,SURVEY,1,0,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001266,W00633,DRONE,2,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001267,W00634,SURVEY,2,1,1,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
WC001268,W00634,DRONE,3,1,0,2026-01-01,,1,3.0,WF_V3_ALL_REGIONS_20260718
